week_start,conflict_count,total_events_country,avg_goldstein,goldstein_std,avg_tone,conflict_mentions,total_mentions_country,available_from,wb_observation_year,inflation_pct,unemployment_pct,gdp_growth_pct,wb_feature_age_years,data_quality_gap_week,origin_valid_full_features,conflict_count_t,conflict_count_lag1,conflict_count_lag2,conflict_count_lag4,conflict_count_lag12,rolling_mean_4w,rolling_std_4w,rolling_mean_8w,rolling_std_12w,rolling_max_8w,cumulative_conflict_12w,goldstein_volatility_4w,news_volume_change_wow,conflict_share,mentions_per_conflict
2022-05-30,3580,23065,-9.87388268156424,0.3119614244598327,-6.15209568071035,17291,113641,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,3580.0,4995.0,4912.0,3825.0,2478.0,5850.25,2785.669563438325,5472.875,2051.357436755801,9914.0,59984.0,0.017246321552770207,-0.15867225971183663,0.15521352698894428,4.829888268156425
2022-06-06,2741,21000,-9.854432688799706,0.3363168056074095,-5.437892960589872,14172,103897,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,2741.0,3580.0,4995.0,9914.0,2251.0,4057.0,1090.9100176763743,5003.625,1995.8165109685165,9914.0,60474.0,0.01734612151151748,-0.08952959028831564,0.13052380952380951,5.170375775264502
2022-06-13,3369,25549,-9.86969427129712,0.3190301258957358,-5.709488880946217,15927,125355,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,3369.0,2741.0,3580.0,4912.0,2611.0,3671.25,951.7283838715053,4725.75,1922.6212378527448,9914.0,61232.0,0.01561920317129273,0.2166190476190477,0.1318642608321265,4.727515583259128
2022-06-20,2873,22656,-9.855725722241559,0.3287777609730016,-5.382611355454934,14353,111621,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,2873.0,3369.0,2741.0,4995.0,6594.0,3140.75,398.55102140964,4526.125,1959.9330906173725,9914.0,57511.0,0.009811678286090428,-0.11323339465341109,0.12680967514124294,4.995823181343543
2022-06-27,2880,22110,-9.83350694444444,0.3390302353371622,-5.772540342433339,14082,110214,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,2880.0,2873.0,3369.0,3580.0,4745.0,2965.75,276.3323783658621,4408.0,2036.4981902245515,9914.0,55646.0,0.014918645176666403,-0.024099576271186418,0.13025780189959293,4.889583333333333
2022-07-04,3144,23367,-9.885178117048344,0.2971651511024361,-5.301042884985352,14251,109361,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,3144.0,2880.0,2873.0,2741.0,6495.0,3066.5,237.86340618094383,3561.75,1987.7536182760907,4995.0,52295.0,0.021938209041957306,0.056852103120759834,0.13454872255745282,4.532760814249364
2022-07-11,2886,34799,-9.87110187110187,0.303959939922933,-3.530293823968956,13128,159493,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,2886.0,3144.0,2880.0,3369.0,5592.0,2945.75,132.27339112610915,3308.5,1988.5166448812265,4995.0,49589.0,0.022134010197380437,0.48923695810330803,0.0829334176269433,4.548856548856548
2022-07-18,2623,20997,-9.840640487990843,0.3395984773972974,-5.82183559777543,13128,100284,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,2623.0,2886.0,3144.0,2873.0,4470.0,2883.25,212.71165929492594,3012.0,2031.038135804176,3580.0,47742.0,0.024569311812391883,-0.39662059254576276,0.12492260799161785,5.004956157072055
2022-07-25,2724,19580,-9.849118942731277,0.3319158850955418,-5.753136243304892,12751,95006,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,2724.0,2623.0,2886.0,2880.0,3825.0,2844.25,227.30651112539792,2905.0,2063.216074041158,3369.0,46641.0,0.020340915970049396,-0.06748583130923469,0.13912155260469866,4.680983847283406
2022-08-01,7066,30550,-9.86505802434193,0.3173632580160685,-7.031510359955818,35700,154446,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,7066.0,2724.0,2623.0,3144.0,9914.0,3824.75,2163.5469912468584,3445.625,1346.018671917855,7066.0,43793.0,0.014052958417104681,0.5602655771195098,0.23129296235679214,5.052363430512313
2022-08-08,6103,26183,-9.875634933639205,0.307799549820826,-7.148005336925148,30946,131234,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,6103.0,7066.0,2724.0,2886.0,4912.0,4629.0,2292.3573019928635,3787.375,1484.3785558171098,7066.0,44984.0,0.015710226523886463,-0.14294599018003273,0.2330901730130237,5.070621006062592
2022-08-15,3479,21762,-9.865622305260132,0.3123987715097527,-5.90534874694204,17029,104868,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,3479.0,6103.0,7066.0,2623.0,4995.0,4843.0,2072.0349096158266,3863.125,1432.2591394102653,7066.0,43468.0,0.01096188556421307,-0.1688500171867242,0.15986582115614373,4.894797355561943
2022-08-22,2321,19852,-9.831107281344249,0.348515357529662,-5.722041891688678,11645,95984,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,2321.0,3479.0,6103.0,2724.0,3580.0,4742.25,2214.3250852874635,3793.25,1480.9276858125286,7066.0,42209.0,0.019448851283997325,-0.08776766841282968,0.11691517227483376,5.01723395088324
2022-08-29,3145,19783,-9.842130365659774,0.3376161220221299,-6.3399930336290256,16410,98741,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,3145.0,2321.0,3479.0,7066.0,2741.0,3762.0,1634.7823504470964,3793.375,1466.1912598996255,7066.0,42613.0,0.02055518408126145,-0.0034757203304452977,0.15897487742000707,5.217806041335453
2022-09-05,3962,20992,-9.902700656234224,0.2676447353528625,-6.409474557477593,19405,103048,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,3962.0,3145.0,2321.0,6103.0,3369.0,3226.75,690.7215430258416,3927.875,1469.4859645467834,7066.0,43206.0,0.03166733599638653,0.06111307688419343,0.18873856707317074,4.897778899545684
2022-09-12,2889,20077,-9.881619937694705,0.3003426129314936,-5.89134555738254,14025,95412,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,2889.0,3962.0,3145.0,3479.0,2873.0,3079.25,681.8378961796316,3961.125,1468.772946951625,7066.0,43222.0,0.03350526234969349,-0.04358803353658536,0.1438960003984659,4.854620976116303
2022-09-19,2631,22332,-9.86126947928544,0.3125166824074524,-6.151352403460272,12834,108709,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,2631.0,2889.0,3962.0,2321.0,2880.0,3156.75,576.3878179374249,3949.5,1481.600514083781,7066.0,42973.0,0.026092100249442574,0.11231757732728997,0.1178130037614186,4.877993158494869
2022-09-26,2714,16739,-9.852616064848934,0.3201354451763003,-6.586333675483129,13513,83211,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,2714.0,2631.0,2889.0,3145.0,3144.0,3049.0,618.0933047148568,3405.5,1498.2390951926288,6103.0,42543.0,0.022360032779245295,-0.25044778792763744,0.16213632833502598,4.978997789240973
2022-10-03,3171,18664,-9.871176285083573,0.2985905441868578,-6.592688859419281,16009,91723,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,3171.0,2714.0,2631.0,3962.0,2886.0,2851.25,238.75562820591145,3039.0,1489.0695081157194,3962.0,42828.0,0.012523124726792477,0.11500089611087883,0.16989927132447494,5.048565121412803
2022-10-10,4128,20919,-9.884689922480618,0.2885474106873718,-7.127617168348361,20523,100903,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,4128.0,3171.0,2714.0,2889.0,2623.0,3161.0,686.9978165904164,3120.125,1465.3395795286922,4128.0,44333.0,0.013776114765013297,0.120820831547364,0.19733256847841674,4.971656976744186
2022-10-17,3184,22189,-9.852229899497484,0.3240414791529226,-6.314248354384051,15581,104785,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,3184.0,4128.0,3171.0,2631.0,2724.0,3299.25,594.1589994830223,3228.0,1443.4996693641938,4128.0,44793.0,0.015728425055601992,0.060710359003776526,0.1434945243138492,4.893530150753769
2022-10-24,3928,24313,-9.87385437881873,0.3072607665928283,-6.38570004575624,19496,115643,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,3928.0,3184.0,4128.0,2714.0,7066.0,3602.75,497.8067730890498,3325.875,1001.253044485209,4128.0,41655.0,0.013501346577780737,0.09572310604353507,0.16155965944145106,4.963340122199592
2022-10-31,3091,22475,-9.883532837269492,0.2881543890259046,-5.39414700506684,14533,105824,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,3091.0,3928.0,3184.0,3171.0,6103.0,3582.75,521.9561763213453,3217.0,563.2740532732705,4128.0,38643.0,0.015037634792296002,-0.07559741701970135,0.1375305895439377,4.70171465545131
2022-11-07,1837,16490,-9.872618399564503,0.30041067161813,-5.292264740906521,8836,81429,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,1837.0,3091.0,3928.0,4128.0,3479.0,3010.0,867.081311066038,3085.5,681.6959410621394,4128.0,37001.0,0.013157723040016063,-0.26629588431590656,0.11140084899939358,4.810016330974415
2022-11-14,2879,19203,-9.868009725599165,0.3168006410781394,-5.719677351957458,13870,93009,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,2879.0,1837.0,3091.0,3184.0,2321.0,2933.75,860.0617710374061,3116.5,642.8885748688956,4128.0,37559.0,0.006523623711956382,0.16452395391146157,0.1499244909649534,4.817645015630427
2022-11-21,2596,16585,-9.828197226502311,0.3576178749956295,-6.638268402773323,12812,83524,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,2596.0,2879.0,1837.0,3928.0,3145.0,2600.75,548.0586191275523,3101.75,660.9968825855901,4128.0,37010.0,0.024155119094442287,-0.13633286465656402,0.15652698221284292,4.935285053929122
2022-11-28,3954,23001,-9.861279716742535,0.3254380474846793,-6.795830260413184,19149,111645,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,3954.0,2596.0,2879.0,3091.0,3962.0,2816.5,876.7084273957141,3199.625,660.0343654964894,4128.0,37002.0,0.02009938946858801,0.3868555924027737,0.1719055693230729,4.8429438543247345
2022-12-05,3421,20529,-9.88102893890675,0.3003792817505646,-6.495317845535386,16925,102680,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,3421.0,3954.0,2596.0,1837.0,2889.0,3212.5,601.2733709941477,3111.25,663.6393918569272,3954.0,37534.0,0.022500927371384653,-0.10747358810486496,0.16664231087729553,4.947383805904706
2022-12-12,2369,16662,-9.867032503165888,0.32919283355306,-5.956903331759542,11057,83712,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,2369.0,3421.0,3954.0,2879.0,2631.0,3085.0,734.809272305859,3009.375,685.4231606029219,3954.0,37272.0,0.022384604550876618,-0.18836767499634666,0.14217981034689714,4.667370198395948
2022-12-19,1841,17083,-9.84736556219446,0.331834265678833,-5.886285937731148,9878,88616,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,1841.0,2369.0,3421.0,2596.0,2714.0,2896.25,963.6290347777334,2748.5,771.7102759455712,3954.0,36399.0,0.013942267082532859,0.025267074780938703,0.10776795644793069,5.365562194459533
2022-12-26,1968,19532,-9.823678861788618,0.3517091430744165,-5.353907186607392,10108,102527,2022-01-01,2020,-0.575254620897756,4.169,-1.80206927953466,2,False,True,1968.0,1841.0,2369.0,3954.0,3171.0,2399.75,717.0557277273964,2608.125,828.2558893130839,3954.0,35196.0,0.024909069724593415,0.14335889480770359,0.10075773090313332,5.1361788617886175
2023-01-02,3424,27118,-9.8706191588785,0.313855840430534,-6.258016306263726,16538,134990,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,3424.0,1968.0,1841.0,3421.0,4128.0,2400.5,718.4801087480892,2806.5,757.8582661125632,3954.0,34492.0,0.021572304607199014,0.38838828588982177,0.1262629987462202,4.830023364485982
2023-01-09,3180,23371,-9.8625786163522,0.3107322503506234,-6.8102289283425534,14918,116040,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,3180.0,3424.0,1968.0,2369.0,3184.0,2603.25,814.6244022042711,2844.125,757.7105467969031,3954.0,34488.0,0.02064473151471572,-0.1381739066302825,0.13606606478113903,4.691194968553459
2023-01-16,2926,23755,-9.850649350649352,0.3214463926190238,-6.234921608908056,14061,118886,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,2926.0,3180.0,3424.0,1841.0,3928.0,2874.5,637.619269888648,2885.375,682.4753741810947,3954.0,33486.0,0.02051369585263929,0.01643061914338273,0.12317406861713323,4.805536568694463
2023-01-23,7751,35279,-9.895110308347306,0.2820946262392799,-7.701554093985862,40239,180454,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,7751.0,2926.0,3180.0,1968.0,3091.0,4320.25,2296.1861676847257,3360.0,1590.6009632344671,7751.0,38146.0,0.01879861495523923,0.4851189223321406,0.2197057739731852,5.191459166559154
2023-01-30,5665,35045,-9.869726390114735,0.3105825569807241,-6.775880410554309,27063,166811,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,5665.0,7751.0,2926.0,3424.0,1837.0,4880.5,2277.9362736184407,3640.5,1678.4598369464834,7751.0,41974.0,0.01878998521610323,-0.006632841066923634,0.1616493080325296,4.777228596646072
2023-02-06,3837,22352,-9.890409173833726,0.2864087885519978,-7.459589363886802,19391,112308,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,3837.0,5665.0,7751.0,3180.0,2879.0,5044.75,2133.5620255025788,3824.0,1669.1070194640708,7751.0,42932.0,0.02044459025177849,-0.36219146811242686,0.17166249105225484,5.053687776909044
2023-02-13,3650,26057,-9.854657534246574,0.3296966317430042,-6.693140964720566,17671,131556,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,3650.0,3837.0,5665.0,2926.0,2596.0,5225.75,1913.238332426639,4050.125,1640.2352104056715,7751.0,43986.0,0.018788069343140146,0.16575697924123123,0.14007752235483747,4.841369863013699
2023-02-20,4837,28220,-9.88918751292123,0.2843827595950148,-7.537474525520663,24024,143024,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,4837.0,3650.0,3837.0,7751.0,3954.0,4497.25,936.8089008259191,4408.75,1673.8168933381676,7751.0,44869.0,0.017091847170168966,0.0830103235215105,0.1714032600992204,4.96671490593343
2023-02-27,5692,29107,-9.855147575544622,0.3198793855552519,-6.865339478101548,28179,147249,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,5692.0,4837.0,3650.0,5665.0,3421.0,4504.0,948.0573119103436,4692.25,1760.712992632313,7751.0,47140.0,0.020154258042260908,0.03143160878809348,0.19555433400900127,4.950632466619817
2023-03-06,5421,29010,-9.879265818114742,0.2943908207510098,-7.064068901846701,28035,147030,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,5421.0,5692.0,4837.0,3837.0,2369.0,4900.0,906.4903014741343,4972.375,1735.2369674869562,7751.0,50192.0,0.017409226940026022,-0.0033325316934070814,0.18686659772492245,5.171555063641395
2023-03-13,3635,25834,-9.862723521320495,0.3101205391455471,-6.534177665954445,18512,131993,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,3635.0,5421.0,5692.0,3650.0,1841.0,4896.25,913.3897944835307,5061.0,1586.0142629952097,7751.0,51986.0,0.015465640352572724,-0.10947948983109268,0.14070604629557948,5.092709766162311
2023-03-20,2978,21344,-9.836299529885828,0.3374239091469435,-6.397771328746056,15135,108933,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,2978.0,3635.0,5421.0,4837.0,1968.0,4431.5,1331.045328554466,4464.375,1471.836473953748,5692.0,52996.0,0.017823931092227775,-0.1738019664008671,0.139523988005997,5.08226997985225
2023-03-27,4864,43632,-9.83079769736842,0.3476505276210204,-6.000388510197892,27520,233202,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,4864.0,2978.0,3635.0,5692.0,3424.0,4224.5,1116.8176514841923,4364.25,1441.974929383203,5692.0,54436.0,0.0227608288430802,1.0442278860569716,0.11147781444811147,5.657894736842105
2023-04-03,14739,53856,-9.8781803378791,0.3048910112584964,-6.702126950846384,77756,285516,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,14739.0,4864.0,2978.0,5421.0,3180.0,6554.0,5512.369786821878,5727.0,3219.158118580733,14739.0,65995.0,0.022334177093766356,0.23432343234323438,0.27367424242424243,5.2755275120428795
2023-04-10,7063,33643,-9.87823870876398,0.306353307681351,-6.046188714362622,33167,170083,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,7063.0,14739.0,4864.0,3635.0,2926.0,7411.0,5162.666817320935,6153.625,3139.013722734445,14739.0,70132.0,0.0258826430826916,-0.3753156565656566,0.20993966055345836,4.695879937703525
2023-04-17,3680,28353,-9.851358695652175,0.3273329118058999,-5.6255348316188645,17898,139089,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,3680.0,7063.0,14739.0,2978.0,7751.0,7586.5,4970.079040283632,6009.0,3134.2006798408993,14739.0,66061.0,0.023022557485765465,-0.15723924739173079,0.12979226184178042,4.863586956521739
2023-04-24,4040,27922,-9.868316831683169,0.3150686797391542,-6.2714133651431645,19702,140535,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,4040.0,3680.0,7063.0,4864.0,5665.0,7380.5,5134.879712969591,5802.5,3161.6479688269983,14739.0,64436.0,0.01266639181960147,-0.015201213275491177,0.1446887758756536,4.876732673267327
2023-05-01,6545,35682,-9.884797555385791,0.2938700742367625,-7.576979185822611,32349,175024,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,6545.0,4040.0,3680.0,14739.0,3837.0,5332.0,1719.117797011014,5943.0,3138.8682480773036,14739.0,67144.0,0.014552626310511907,0.2779170546522456,0.18342581693851243,4.942551566080978
2023-05-08,11805,45188,-9.902202456586195,0.2772496987736405,-6.98407230283405,60587,230624,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,11805.0,6545.0,4040.0,7063.0,3650.0,6517.5,3748.2362518923487,6964.25,3536.9615737582494,14739.0,75299.0,0.021820487617672104,0.26640883358556144,0.2612419226343277,5.132316814908937
2023-05-15,4739,30852,-9.861046634311032,0.3246094541758729,-5.943399302243644,23501,156186,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,4739.0,11805.0,6545.0,3680.0,4837.0,6782.25,3510.893084387504,7184.375,3540.6946448658664,14739.0,75201.0,0.018333812441097778,-0.31725236788527933,0.15360430442110723,4.959063093479637
2023-05-22,4344,26060,-9.84185082872928,0.339932514647577,-7.128225975740319,21776,129633,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,4344.0,4739.0,11805.0,4040.0,5692.0,6858.25,3434.1973710509615,7119.375,3581.7328071081956,14739.0,73853.0,0.02648278971373667,-0.15532218332685077,0.1666922486569455,5.012891344383057
2023-05-29,4998,29278,-9.86144457783113,0.328671399672971,-6.463043569921572,24719,140155,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,4998.0,4344.0,4739.0,6545.0,5421.0,6471.5,3565.8209433453053,5901.75,3591.674687469073,11805.0,73430.0,0.02541305059672927,0.1234842670759786,0.17070838172006284,4.9457783113245295
2023-06-05,4338,28342,-9.862840018441679,0.3172068738596231,-6.4928521023977535,21278,137360,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,4338.0,4998.0,4344.0,11805.0,3635.0,4604.75,322.3945564056629,5561.125,3552.997252640752,11805.0,74133.0,0.009992755212176184,-0.031969396816722506,0.15305906428621832,4.905025357307515
2023-06-12,3700,28051,-9.848783783783784,0.3348079818431361,-6.793422683480331,17464,136348,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,3700.0,4338.0,4998.0,4739.0,2978.0,4345.0,529.9320711185578,5563.625,3499.5985343343536,11805.0,74855.0,0.010133885597352194,-0.010267447604262236,0.13190260596770167,4.72
2023-06-19,9357,35890,-9.848829753126001,0.3368997815120856,-7.973202488391402,44994,176826,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,9357.0,3700.0,4338.0,4344.0,4864.0,5598.25,2561.2552098531696,6228.25,3578.6979433443353,11805.0,79348.0,0.00772034186906548,0.2794552778867063,0.2607132906101978,4.8085924975953835
2023-06-26,3823,27329,-9.826314412764845,0.3606685932239042,-6.144092393229448,19454,134276,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,3823.0,9357.0,3700.0,4998.0,14739.0,5304.5,2715.765146939871,5888.0,2570.5608985848467,11805.0,68432.0,0.015110152314970201,-0.2385344106993591,0.13988803102930952,5.088673816374575
2023-07-03,10013,40518,-9.835463896933987,0.3458672116090144,-7.204305138378081,50124,207173,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,10013.0,3823.0,9357.0,4338.0,7063.0,6723.25,3430.7717669158164,5664.0,2839.476184087481,10013.0,71382.0,0.010998461470980995,0.4826009001427056,0.24712473468581864,5.005892339958055
2023-07-10,4271,30637,-9.80098337625849,0.3670682219738875,-6.632151796538495,22318,158138,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,4271.0,10013.0,3823.0,3700.0,3680.0,6866.0,3271.216083762531,5605.5,2801.423051528699,10013.0,71973.0,0.020184860704192058,-0.24386692334271187,0.13940659986291085,5.225474127838914
2023-07-17,3784,35075,-9.821749471458771,0.3671769759498937,-5.899655468778432,19151,174124,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,3784.0,4271.0,10013.0,9357.0,4040.0,5472.75,3034.8874086748815,5535.5,2818.609020528754,10013.0,71717.0,0.014590052667853749,0.14485752521460982,0.10788310762651461,5.061046511627907
2023-07-24,3953,33654,-9.827219833038196,0.3539078920337861,-6.745071362442729,20447,173757,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,3953.0,3784.0,4271.0,3823.0,6545.0,5505.25,3011.9409439761607,5404.875,2869.925259031016,10013.0,69125.0,0.014703921222229532,-0.04051318602993581,0.11746003446841385,5.172527194535796
2023-07-31,5874,28452,-9.85589036431733,0.3495907932085348,-7.389941810162347,27566,139950,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,5874.0,3953.0,3784.0,10013.0,11805.0,4470.5,957.2009541714175,5596.875,2156.2951743181816,10013.0,63194.0,0.022641931043842926,-0.1545730076662507,0.20645297342893293,4.692883895131086
2023-08-07,4109,26189,-9.855560963738135,0.3293222185883235,-6.9657748702352205,20821,131094,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,4109.0,5874.0,3953.0,4271.0,4739.0,4430.0,971.7719211145545,5648.0,2177.858678666369,10013.0,62564.0,0.018175234957370247,-0.0795374666104316,0.15689793424720302,5.06716962764663
2023-08-14,3951,25803,-9.864717792963807,0.315603364415156,-7.274358242598854,19804,129009,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,3951.0,4109.0,5874.0,3784.0,4344.0,4471.75,937.7588087207384,4972.25,2195.012713085293,10013.0,62171.0,0.016312560534961468,-0.014739012562526299,0.1531217300313917,5.0124019235636545
2023-08-21,4976,25543,-9.880827974276526,0.301530764198259,-7.5953282861563824,23827,126222,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,4976.0,3951.0,4109.0,3953.0,4998.0,4727.5,887.2633956911209,5116.375,2195.1885592372373,10013.0,62149.0,0.01183822789622059,-0.01007634771150645,0.19480875386602983,4.78838424437299
2023-08-28,4383,28450,-9.84040611453343,0.3368153254646422,-7.340560906744415,21676,140454,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,4383.0,4976.0,3951.0,5874.0,4338.0,4354.75,450.9829080279412,4412.625,2193.65903679149,5874.0,62194.0,0.016922522449279838,0.11380808832165368,0.1540597539543058,4.945471138489619
2023-09-04,4146,30777,-9.839725036179455,0.3430324171471411,-7.220847902070635,20274,149498,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,4146.0,4383.0,4976.0,4109.0,3700.0,4364.0,444.59644622961747,4397.0,2169.9013802474983,5874.0,62640.0,0.019998074229662047,0.08179261862917397,0.13471098547616728,4.890014471780029
2023-09-11,3445,27105,-9.852685050798256,0.3290907401282037,-6.721226121915472,17499,131618,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,3445.0,4146.0,4383.0,3951.0,9357.0,4237.5,633.2406072470968,4354.625,1781.6336391756922,5874.0,56728.0,0.019223684457908476,-0.11930987425675021,0.12709832134292565,5.079535558780842
2023-09-18,4877,34012,-9.866618823046958,0.3227704951404835,-6.991201255568963,24452,159332,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,4877.0,3445.0,4146.0,4976.0,3823.0,4212.75,595.5694054152478,4470.125,1758.8324553693574,5874.0,57782.0,0.01266139141645694,0.2548238332410995,0.14339056803481123,5.013737953660037
2023-09-25,3537,26406,-9.836584676279331,0.3469102236974878,-6.7228422323143295,17975,125372,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,3537.0,4877.0,3445.0,4383.0,10013.0,4001.25,661.5216675715708,4178.0,684.2225182975552,4976.0,51306.0,0.013712894333694365,-0.22362695519228504,0.13394683026584867,5.0819903873338985
2023-10-02,20671,84184,-9.794156064051082,0.3857734991835818,-6.465576915807125,108896,438750,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,20671.0,3537.0,4877.0,4146.0,4271.0,8132.5,8384.579874189683,6248.25,4782.057674899019,20671.0,67706.0,0.031400773487482964,2.1880633189426644,0.24554547182362443,5.268056697789174
2023-10-09,57466,299380,-9.772326245084049,0.4083757307307534,-5.718578078596709,294638,1515377,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,57466.0,20671.0,3537.0,3445.0,3784.0,21637.75,25120.761630903362,12937.625,15648.582052135724,57466.0,121388.0,0.04227870404004365,2.556257721182172,0.1919500300621284,5.1271708488497545
2023-10-16,43890,264322,-9.774846206425154,0.4030724074779402,-5.843501580327389,223555,1301590,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,43890.0,57466.0,20671.0,4877.0,3953.0,31391.0,23992.320590833504,17801.875,18249.46522317348,57466.0,161325.0,0.029716344517856496,-0.11710201082236626,0.16604747240108655,5.093529277739804
2023-10-23,36262,202744,-9.784609232805684,0.4002646739149184,-5.759674121713721,182277,1012436,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,36262.0,43890.0,57466.0,3537.0,5874.0,39572.25,15351.919106417932,21786.75,19187.807830913378,57466.0,191713.0,0.00997117621413776,-0.23296585225596056,0.1788560943850373,5.026667034361039
2023-10-30,37039,194577,-9.787305272820545,0.3927047818875869,-5.8210856656607195,190727,967896,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,37039.0,36262.0,43890.0,20671.0,4109.0,43664.25,9818.80014309284,25898.375,19684.661879124433,57466.0,224643.0,0.007299582840605824,-0.04028232648068497,0.1903565169572971,5.149356084127541
2023-11-06,30694,173661,-9.784990551899392,0.3984254983878619,-5.615773624634262,155763,859940,2023-01-01,2021,1.47965474722561,4.812,9.33534690236249,2,False,True,30694.0,37039.0,36262.0,57466.0,3951.0,36971.25,5409.26965957512,29304.5,19371.9243556861,57466.0,251386.0,0.005524375783714701,-0.10749471931420462,0.17674665008263227,5.074705154101779
